food_id,food_name,meal_type,diet_type,calories_kcal,carbohydrates_g,protein_g,fat_g,fiber_g,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B12,vitamin_C,vitamin_D,vitamin_E,vitamin_K,vitamin_H,food_category,seasonal,season,ingredients,region,state,source
4215,Koshimbir - Roasted,Lunch,Veg,712.21,142.63,18.34,11.48,9.2,293.98,168.12,9.15,5.76,22.57,31.98,5.88,81.84,14.67,42.43,114.53,56.19,58.97,Indian Dish,No,All,"Cucumber, carrot, tomatoes, cilantro",West,Maharashtra,indian_food+variant
4216,Methi na Gota - Steamed,Lunch,Veg,557.5,82.93,13.45,23.65,11.34,56.15,117.71,2.66,15.35,25.09,21.44,66.72,4.74,53.78,102.59,108.11,45.37,26.52,Indian Dish,No,All,"Rava, gram flour, lemon juice, turmeric, fenugreek leaves",West,Gujarat,indian_food+variant
4217,Mohanthal - Homestyle,Snack,Veg,375.46,67.99,15.51,4.78,2.11,267.84,277.4,15.93,7.91,90.42,24.05,19.19,79.16,43.47,112.56,29.73,63.97,29.48,Indian Dish,No,All,"Rose water, pistachio, badam, bengal gram flour, saffron",West,Gujarat,indian_food+variant
4218,Muthiya - Homestyle,Snack,Veg,312.04,45.45,14.89,11.59,6.02,239.0,45.49,3.09,13.69,68.71,54.88,85.92,86.5,107.78,29.5,0.83,49.89,71.83,Indian Dish,No,All,"Bottle gourd, whole wheat flour, rava, sesame seeds, bengal gram flour",West,Gujarat,indian_food+variant
4219,Patra - With Curd,Snack,Veg,187.7,4.99,6.17,18.08,3.47,337.41,101.86,15.53,10.73,64.64,74.15,53.56,88.22,87.07,25.86,8.56,44.11,103.98,Indian Dish,No,All,"Arbi ke patte, sesame seeds, gur, bengal gram flour, imli",West,Gujarat,indian_food+variant
4220,Pav Bhaji - With Nuts,Lunch,Veg,237.49,37.42,9.23,12.46,6.65,21.6,226.26,13.1,0.92,109.34,63.7,16.44,28.89,3.83,62.25,99.0,5.88,72.7,Indian Dish,No,All,"Pav bhaji masala, gobi, potatoes, green peas, dinner rolls",West,Maharashtra,indian_food+variant
4221,Puri Bhaji - With Curd,Lunch,Veg,636.28,96.37,12.29,17.65,11.58,175.59,161.95,3.15,7.8,36.17,27.8,47.49,28.01,49.47,17.24,41.34,2.96,4.94,Indian Dish,No,All,"Aloo, urad dal, mustard, ginger, curry leaves",West,Maharashtra,indian_food+variant
4222,Sabudana Khichadi - With Seeds,Snack,Veg,151.91,0.0,12.1,8.4,8.6,111.16,31.42,1.69,0.14,6.04,71.43,70.83,74.12,90.23,80.04,5.17,23.34,69.45,Indian Dish,No,All,"Raw peanuts, sabudana, lemon, avocado oil, curry leaves, green chili",West,Maharashtra,indian_food+variant
4223,Sev khamani - Low Oil,Lunch,Veg,232.62,9.57,17.85,10.15,3.92,211.14,136.37,8.32,9.0,16.46,55.28,87.31,75.76,74.99,9.2,12.23,11.72,59.94,Indian Dish,No,All,"Khaman, pomegranate, sev, powdered sugar, garlic",West,Gujarat,indian_food+variant
4224,Sev tameta - Homestyle,Lunch,Veg,484.56,53.01,19.66,13.64,10.28,281.95,125.75,15.09,8.94,7.45,19.54,100.51,19.75,44.5,24.44,44.25,76.77,3.66,Indian Dish,No,All,"Sev, ginger, tomato, sugar",West,Gujarat,indian_food+variant
4225,Namakpara - Air-Fried,Snack,Veg,196.59,0.0,10.7,11.75,8.43,79.54,78.96,19.45,16.05,1.12,10.43,14.23,15.55,67.43,36.92,65.63,72.59,88.74,Indian Dish,No,All,"Wheat flour, baking soda, all purpose flour, black pepper, sunflower oil",West,Gujarat,indian_food+variant
4226,Sukhdi - Spicy,Snack,Veg,145.51,4.48,11.03,13.29,4.3,280.14,24.21,14.07,5.28,72.42,3.81,54.89,6.87,97.48,25.93,5.65,8.7,38.38,Indian Dish,No,All,"Whole wheat flour, gur, clarified butter",West,Maharashtra,indian_food+variant
4227,Surnoli - With Seeds,Snack,Veg,269.68,25.53,8.91,11.16,5.37,235.22,197.02,4.3,9.97,12.18,65.05,13.62,32.15,46.66,61.34,7.85,42.18,113.67,Indian Dish,No,All,"Rice flakes, yogurt, raw rice, jaggery, grated coconut",West,Maharashtra,indian_food+variant
4228,Thalipeeth - Mild,Lunch,Veg,287.11,31.16,11.44,15.91,8.21,37.16,119.27,7.81,16.01,45.45,8.79,83.63,34.04,91.86,34.65,54.47,88.36,68.4,Indian Dish,No,All,"Whole wheat flour, rice flour, pearl millet flour, sorghum flour, sesame seeds",West,Maharashtra,indian_food+variant
4229,Undhiyu - With Seeds,Lunch,Veg,181.04,21.28,4.86,6.81,6.82,9.15,37.83,5.84,9.3,51.95,71.45,47.62,70.99,62.63,86.19,85.4,75.62,68.25,Indian Dish,No,All,"Sweet potato, surti papdi, baby potatoes, valor papdi, green peas",West,Gujarat,indian_food+variant
4230,Veg Kolhapuri - With Curd,Lunch,Veg,300.22,39.86,15.66,7.77,3.47,168.46,215.65,9.39,7.69,83.88,90.61,35.85,5.14,71.22,53.77,2.97,72.62,6.48,Indian Dish,No,All,"Gobi, potato, beans, khus khus, coconut",West,Maharashtra,indian_food+variant
4231,Vindaloo - Classic,Lunch,Non-Veg,407.48,39.89,20.9,25.12,2.63,119.68,36.37,6.28,2.61,56.9,44.04,36.27,57.89,108.58,30.08,1.47,22.19,25.36,Indian Dish,No,All,"Chicken, coconut oil, wine vinegar, ginger, green, cinnamon",West,Goa,indian_food+variant
4232,Lilva Kachori - With Seeds,Snack,Veg,213.12,22.66,19.0,12.02,11.37,146.24,28.48,3.05,1.71,19.69,55.54,55.34,92.69,88.57,60.13,51.84,11.42,93.12,Indian Dish,No,All,"Green garlic chutney, fresh green peas, ginger, lemon juice, plain flour",West,Gujarat,indian_food+variant
4233,Mag Dhokli - With Seeds,Snack,Veg,243.17,12.18,18.88,11.69,3.0,188.39,147.65,13.19,8.2,14.25,62.24,20.85,18.37,35.47,26.49,32.91,49.72,72.36,Indian Dish,No,All,"Moong beans, jaggery, red chillies, oil, salt",West,Gujarat,indian_food+variant
4234,Khichu - With Salad,Snack,Veg,194.73,13.7,7.75,18.5,4.45,268.91,31.44,14.09,13.22,40.94,75.94,43.39,44.53,33.36,16.91,46.26,76.24,60.8,Indian Dish,No,All,"Rice flour, sesame seeds, baking soda, peanut oil",West,Gujarat,indian_food+variant
4235,Thepla - Roasted,Snack,Veg,309.31,30.73,14.0,18.25,7.05,204.39,201.57,9.54,11.88,67.03,54.32,8.85,45.65,14.83,15.18,44.11,69.52,48.42,Indian Dish,No,All,"Chickpea flour, methi leaves, jowar flour, wheat flour",West,Gujarat,indian_food+variant
4236,Farsi Puri - Air-Fried,Snack,Veg,208.69,8.74,6.66,16.19,4.46,342.84,14.42,0.92,5.82,37.31,80.36,22.46,95.74,94.81,37.62,36.01,12.34,61.22,Indian Dish,No,All,"Semolina, clarified butter, oil, white flour, black pepper",West,Gujarat,indian_food+variant
4237,Khaman - Steamed,Snack,Veg,108.31,2.46,14.94,9.58,4.4,151.97,105.85,1.2,8.63,11.04,108.35,50.71,51.32,1.27,36.41,17.71,24.7,10.64,Indian Dish,No,All,"Yogurt, fresh coconut, sesame seeds, semolina, gram flour",West,Gujarat,indian_food+variant
4238,Turiya Patra Vatana sabji - With Nuts,Lunch,Veg,654.19,109.59,13.37,12.54,5.75,159.56,171.67,0.83,1.31,55.68,82.26,49.56,37.65,4.77,5.23,23.81,46.15,32.24,Indian Dish,No,All,"Ridge gourd, baking soda, sugar, grated coconut, peas",West,Gujarat,indian_food+variant
4239,Churma Ladoo - Steamed,Snack,Veg,408.51,22.37,9.8,25.89,6.3,185.61,112.38,16.71,13.62,85.87,64.3,94.15,37.06,81.98,5.78,44.81,0.25,26.45,Indian Dish,No,All,"Whole wheat flour, khus khus, sesame seeds, dry coconut, gur",West,Rajasthan,indian_food+variant
4240,Cheera Doi - With Nuts,Snack,Veg,278.62,0.0,15.32,22.6,9.8,281.59,172.16,17.86,4.01,43.84,66.96,87.02,81.43,73.29,21.03,63.77,11.42,15.03,Indian Dish,No,All,"Rice, mango, curd",East,West Bengal,indian_food+variant
4241,Gheela Pitha - With Seeds,Snack,Veg,361.43,26.31,9.3,18.54,6.9,75.52,141.87,7.08,4.87,37.0,37.35,33.24,83.69,40.31,59.73,6.28,4.23,48.11,Indian Dish,No,All,"Sticky rice, rice flour, jaggery, orange rind",North East,Assam,indian_food+variant
4242,Khar - With Curd,Lunch,Veg,305.14,48.54,8.65,7.12,5.73,47.05,205.69,14.62,2.84,17.04,75.14,44.81,22.56,54.33,18.6,102.34,31.15,65.95,Indian Dish,No,All,"Raw papaya, panch phoran masala, nigella seeds, mustard oil, fennel seeds",North East,Assam,indian_food+variant
4243,Kumol Sawul - Air-Fried,Lunch,Non-Veg,546.42,73.33,26.91,11.19,12.35,383.23,42.42,4.14,2.02,84.25,23.39,45.45,13.8,25.81,82.95,42.44,70.14,8.96,Indian Dish,No,All,"Rice, eggs, carrot, beetroot",North East,Assam,indian_food+variant
4244,Luchi - With Seeds,Lunch,Veg,522.42,69.12,13.77,25.27,3.88,123.95,31.07,3.92,7.89,56.1,20.32,104.1,28.72,68.65,77.28,63.38,73.57,12.81,Indian Dish,No,All,"Maida, vegetable oil",East,West Bengal,indian_food+variant
4245,Alu Pitika - High Protein,Lunch,Non-Veg,635.19,92.53,25.51,13.69,12.18,269.65,99.23,5.74,7.9,11.41,12.54,46.66,34.14,1.77,14.59,87.96,105.37,42.45,Indian Dish,No,All,"Potatoes, mustard oil, fish, green chillies",North East,Assam,indian_food+variant
4246,Masor tenga - Steamed,Lunch,Non-Veg,510.71,51.69,23.66,13.02,10.42,389.94,131.78,6.68,2.24,83.79,17.5,8.88,85.33,76.77,70.8,32.37,71.41,50.83,Indian Dish,No,All,"Ridge gourd, fish, lemon, tomatoes, mustard oil",North East,Assam,indian_food+variant
4247,Bengena Pitika - With Curd,Lunch,Veg,358.37,49.3,6.67,14.71,2.29,163.96,53.17,8.71,11.55,47.01,55.1,36.29,10.25,35.87,90.74,41.37,47.08,60.04,Indian Dish,No,All,"Brinjal, onions, salt, sesame seeds, coriander",North East,Assam,indian_food+variant
4248,Bilahi Maas - With Nuts,Lunch,Non-Veg,550.87,88.69,26.46,22.58,8.65,151.01,12.49,12.13,4.74,39.38,34.53,49.16,33.09,15.68,82.45,4.03,35.95,43.32,Indian Dish,No,All,"Potatoes, garam masala, tomatoes, mustard oil, bay leaf",North East,Assam,indian_food+variant
4249,Black rice - Mild,Lunch,Non-Veg,321.6,26.03,20.75,14.67,3.17,263.22,62.08,0.27,15.1,91.81,15.52,48.21,18.86,66.85,70.17,40.85,46.34,78.26,Indian Dish,No,All,"Forbidden black rice, chicken, olive oil, slivered almonds, garlic powder",North East,Manipur,indian_food+variant
4250,Bora Sawul - Homestyle,Lunch,Veg,457.47,78.35,12.51,24.16,9.16,48.32,38.13,18.75,3.27,31.78,66.03,64.15,55.97,32.2,82.01,85.42,65.85,54.44,Indian Dish,No,All,"Biryani masala, mixed vegetables, yellow moong daal, whole red, mustard seeds",North East,Assam,indian_food+variant
4251,Brown Rice - High Protein,Lunch,Veg,610.66,69.98,16.66,21.21,9.45,153.92,120.95,3.57,2.75,61.12,49.18,36.93,30.3,18.17,5.27,25.12,1.92,61.11,Indian Dish,No,All,"Brown rice, soy sauce, olive oil",-1,-1,indian_food+variant
4252,Chingri malai curry - Homestyle,Lunch,Non-Veg,504.89,89.72,17.74,20.25,3.16,209.53,233.54,12.94,2.53,19.07,99.42,51.98,6.31,31.2,26.44,78.9,59.72,73.7,Indian Dish,No,All,"Coconut milk, lobster, fresh green chilli, ginger, red onion",East,West Bengal,indian_food+variant
4253,Goja - Steamed,Snack,Veg,247.11,21.01,13.25,9.8,8.18,112.23,44.17,13.14,8.57,96.83,76.19,55.33,74.66,85.43,37.3,43.53,74.05,85.92,Indian Dish,No,All,"Baking soda, clarified butter, oil, all purpose flour",East,West Bengal,indian_food+variant
4254,Hando Guri - High Protein,Snack,Veg,178.84,0.0,8.25,26.76,1.44,281.22,65.3,7.87,7.12,70.7,75.0,95.92,9.46,76.18,31.53,53.87,97.02,58.69,Indian Dish,No,All,"Jaggery, raisins",North East,Assam,indian_food+variant
4255,Haq Maas - With Salad,Lunch,Non-Veg,481.77,19.01,29.27,34.86,4.64,108.07,227.02,9.58,6.97,59.33,60.47,30.71,37.02,24.45,54.19,78.0,40.28,19.37,Indian Dish,No,All,"Lamb, garam masala powder, curd, turmeric, bay leaf",North East,Assam,indian_food+variant
4256,Chingri Bhape - Grilled,Lunch,Non-Veg,313.3,10.86,31.63,20.96,12.69,338.83,23.49,19.24,5.31,104.78,119.06,89.11,89.28,40.82,25.48,50.95,39.26,32.03,Indian Dish,No,All,"Coconut, prawns, curd, mustard seed, green chili",East,West Bengal,indian_food+variant
4257,Kabiraji - With Seeds,Lunch,Non-Veg,309.78,7.51,18.97,22.24,12.54,159.62,133.29,8.53,7.97,100.18,38.08,43.88,17.8,38.28,110.47,92.64,116.12,83.54,Indian Dish,No,All,"Fish fillet, besan, lemon, mint, ginger",East,West Bengal,indian_food+variant
4258,Khorisa - Low Salt,Lunch,Veg,264.21,4.58,15.38,19.1,4.28,295.19,90.46,0.66,4.05,56.59,73.64,8.66,3.16,25.65,91.68,84.25,58.51,77.1,Indian Dish,No,All,"Fermented bamboo shoot, potato, ginger, green, mustard oil",North East,Assam,indian_food+variant
4259,Koldil Chicken - Classic,Lunch,Non-Veg,420.28,36.22,28.78,13.83,1.93,217.2,11.64,17.87,14.16,56.11,28.53,62.94,27.35,55.76,71.55,89.66,55.35,11.72,Indian Dish,No,All,"Banana flower, chicken, green chili, mustard oil, lemon juice",North East,Assam,indian_food+variant
4260,Konir Dom - With Nuts,Lunch,Non-Veg,560.78,58.48,19.52,17.23,12.4,184.4,194.46,9.99,0.36,62.74,114.66,22.6,25.86,33.06,80.11,40.88,84.25,33.2,Indian Dish,No,All,"Aloo, tomatoes, mustard oil, bay leaf, cinnamon stick",North East,Assam,indian_food+variant
4261,Koldil Duck - No Sugar,Lunch,Non-Veg,422.81,22.12,22.68,28.04,6.2,211.32,185.78,8.42,6.13,16.93,1.12,55.21,79.09,60.61,21.8,19.86,109.3,108.15,Indian Dish,No,All,"Rice flour, mutton, banana, gram flour, olive oil, baking powder",North East,Assam,indian_food+variant
4262,Masor Koni - With Salad,Lunch,Non-Veg,539.68,71.54,20.21,27.2,6.49,112.7,39.59,18.86,5.31,21.27,22.13,35.08,95.12,39.5,6.76,7.17,38.41,68.34,Indian Dish,No,All,"Fish roe, pumpkin flowers, mustard oil, turmeric, tomato",North East,Assam,indian_food+variant
4263,Mishti Chholar Dal - Spicy,Lunch,Veg,448.53,52.16,22.15,17.23,6.21,327.95,84.38,3.78,15.46,3.08,57.83,56.58,71.43,13.29,1.32,66.03,18.14,48.05,Indian Dish,No,All,"Chana dal, fresh coconut, ginger, cinnamon, raisins",East,West Bengal,indian_food+variant
4264,Pakhala - No Sugar,Lunch,Veg,315.25,55.06,8.21,8.89,7.34,156.78,196.3,18.95,15.04,24.21,4.79,98.35,24.62,21.21,67.89,9.18,74.16,35.61,Indian Dish,No,All,"Curd, cooked rice, curry leaves, dry chilli",East,Odisha,indian_food+variant
4265,Pani Pitha - No Sugar,Lunch,Veg,660.65,97.62,14.92,25.14,4.85,249.0,219.89,3.5,2.94,36.22,58.96,111.84,58.06,113.46,67.16,29.34,37.88,35.92,Indian Dish,No,All,"Tea leaves, white sesame seeds, dry coconut, soaked rice",North East,Assam,indian_food+variant
4266,Payokh - Steamed,Snack,Veg,404.74,62.37,11.45,15.37,11.17,336.34,79.97,9.49,10.92,33.02,55.11,1.74,31.88,80.46,73.17,108.74,82.82,58.68,Indian Dish,No,All,"Basmati rice, rose water, sugar, clarified butter, cardamom pods",North East,Assam,indian_food+variant
4267,Prawn malai curry - Homestyle,Lunch,Non-Veg,440.73,73.89,25.56,13.31,11.52,205.23,193.0,1.25,9.03,29.77,33.93,80.85,55.14,60.15,41.25,9.64,35.33,4.75,Indian Dish,No,All,"Coconut milk, prawns, garlic, turmeric, sugar",East,West Bengal,indian_food+variant
4268,Red Rice - Roasted,Lunch,Veg,530.83,42.99,18.35,27.41,5.85,76.68,93.3,9.48,14.52,15.29,72.65,115.25,7.51,45.43,83.13,8.15,110.89,14.7,Indian Dish,No,All,"Red pepper, red onion, butter, watercress, olive oil",-1,-1,indian_food+variant
4269,Shukto - Roasted,Lunch,Veg,493.92,81.36,12.85,17.38,2.44,141.82,80.58,17.47,10.89,47.38,66.72,50.77,29.16,35.0,8.7,93.44,37.1,35.04,Indian Dish,No,All,"Green beans, bitter gourd, ridge gourd, banana, brinjal",East,West Bengal,indian_food+variant
4270,Til Pitha - Homestyle,Snack,Veg,299.66,17.08,6.3,14.66,4.26,109.46,197.91,5.66,3.88,67.87,65.1,88.86,70.76,71.85,35.2,57.69,14.62,67.37,Indian Dish,No,All,"Glutinous rice, black sesame seeds, gur",North East,Assam,indian_food+variant
4271,Bebinca - Steamed,Snack,Veg,185.77,3.67,7.95,12.4,7.6,79.8,46.21,1.87,8.78,60.23,56.09,52.41,38.92,77.97,100.33,13.69,71.97,69.08,Indian Dish,No,All,"Coconut milk, egg yolks, clarified butter, all purpose flour",West,Goa,indian_food+variant
4272,Shufta - Roasted,Snack,Veg,120.65,0.0,18.85,6.91,11.11,228.85,105.52,0.55,12.28,3.91,33.48,57.31,73.53,96.21,54.63,18.13,3.54,0.02,Indian Dish,No,All,"Cottage cheese, dry dates, dried rose petals, pistachio, badam",North,Jammu & Kashmir,indian_food+variant
4273,Mawa Bati - With Curd,Snack,Veg,324.26,57.65,5.96,15.48,5.02,144.95,6.83,10.64,7.18,92.77,17.61,110.39,97.5,64.73,11.91,45.26,74.51,62.73,Indian Dish,No,All,"Milk powder, dry fruits, arrowroot powder, all purpose flour",Central,Madhya Pradesh,indian_food+variant
4274,Pinaca - Classic,Snack,Veg,252.03,8.88,21.07,17.85,3.36,138.34,99.6,6.63,13.55,42.86,69.16,68.52,54.38,104.78,37.65,77.2,23.36,59.85,Indian Dish,No,All,"Brown rice, fennel seeds, grated coconut, black pepper, ginger powder",West,Goa,indian_food+variant
4275,Mango - Homestyle,Breakfast,Vegan,82.02,22.92,1.96,0.39,2.68,19.35,25.62,10.93,7.19,1.01,91.93,58.59,3.09,45.29,33.45,47.01,58.07,60.52,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4276,Mango - Low Oil,Snack,Vegan,60.81,29.61,1.86,0.64,5.48,211.76,49.52,6.48,14.9,38.92,60.79,26.68,55.76,7.49,70.01,26.54,31.37,78.0,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4277,Watermelon - Low Oil,Breakfast,Vegan,129.62,16.55,0.73,1.14,1.74,292.3,163.53,9.08,0.39,60.67,46.58,110.06,43.67,54.89,28.08,63.87,18.65,69.23,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4278,Watermelon - Spicy,Snack,Vegan,99.0,9.5,1.74,0.23,5.08,90.48,103.04,11.45,4.94,62.98,98.96,83.17,107.2,48.63,37.31,19.52,55.47,75.85,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4279,Muskmelon - Classic,Breakfast,Vegan,72.58,27.6,0.42,0.65,2.93,22.01,201.11,13.58,8.23,20.71,61.87,8.64,85.89,34.1,105.42,23.29,82.38,6.05,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4280,Muskmelon - Spicy,Snack,Vegan,51.86,22.82,1.54,0.96,5.68,35.34,55.21,11.51,10.91,95.46,28.85,66.23,56.27,95.24,50.06,0.25,50.07,84.26,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4281,Papaya - Homestyle,Breakfast,Vegan,44.67,24.01,1.68,0.4,3.81,196.15,184.66,10.88,7.11,36.16,68.07,19.08,52.58,67.43,28.31,84.85,86.83,73.29,Fruit,No,All,,India,,synthetic_catalog+variant
4282,Papaya - Mild,Snack,Vegan,109.63,16.73,2.29,1.04,4.96,345.81,14.55,4.41,0.78,37.36,49.43,13.26,51.34,18.33,15.78,57.18,36.68,89.86,Fruit,No,All,,India,,synthetic_catalog+variant
4283,Banana - Spicy,Breakfast,Vegan,105.74,12.44,2.71,0.56,5.82,293.1,75.16,1.63,16.62,92.21,78.84,52.09,13.49,5.89,27.4,89.95,15.71,59.54,Fruit,No,All,,India,,synthetic_catalog+variant
4284,Banana - Homestyle,Snack,Vegan,86.83,16.35,1.78,0.66,1.85,37.96,192.97,3.58,6.55,5.97,2.07,99.96,35.52,6.88,87.87,18.68,21.88,91.56,Fruit,No,All,,India,,synthetic_catalog+variant
4285,Apple - With Seeds,Breakfast,Vegan,119.03,24.33,0.83,0.36,2.63,91.96,161.03,12.55,3.8,47.34,44.57,37.12,115.21,25.18,34.33,73.63,72.28,20.28,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4286,Apple - Grilled,Snack,Vegan,48.59,14.9,2.31,1.07,3.95,57.27,14.26,7.72,3.86,37.79,60.62,31.4,75.87,33.67,44.33,9.22,40.51,80.61,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4287,Orange - With Salad,Breakfast,Vegan,88.22,12.91,2.59,1.15,2.64,277.35,164.65,2.23,1.81,36.76,63.87,56.22,8.16,27.21,52.49,47.29,82.84,69.51,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4288,Orange - With Seeds,Snack,Vegan,96.3,26.93,0.26,0.98,2.75,142.63,30.66,7.61,3.01,72.21,78.03,30.1,70.82,54.55,32.54,7.28,60.79,76.09,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4289,Guava - Classic,Breakfast,Vegan,48.24,24.01,0.54,0.66,1.45,250.26,6.61,14.56,5.74,99.86,15.45,42.64,84.71,28.68,74.14,113.51,104.58,42.79,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4290,Guava - No Sugar,Snack,Vegan,57.73,21.35,2.25,0.11,4.24,138.2,98.63,13.89,13.92,30.89,41.97,52.43,56.86,64.36,95.48,87.37,77.76,48.69,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4291,Grapes - Classic,Breakfast,Vegan,60.56,18.12,0.75,0.27,2.92,311.01,190.79,4.0,10.44,10.51,28.44,102.98,76.66,56.85,27.98,64.67,25.88,8.65,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4292,Grapes - Roasted,Snack,Vegan,40.49,13.31,0.61,0.92,2.7,154.91,211.0,12.5,7.1,41.02,49.55,100.73,9.67,65.03,2.48,27.97,6.0,15.26,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4293,Pomegranate - With Nuts,Breakfast,Vegan,49.87,8.32,1.59,0.22,2.15,332.39,63.97,2.84,4.16,16.18,21.38,42.9,16.86,1.36,32.22,5.27,35.15,52.59,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4294,Pomegranate - No Sugar,Snack,Vegan,54.86,13.22,1.07,0.8,2.61,295.61,101.54,7.66,3.18,8.46,84.68,14.03,51.75,31.2,52.56,2.55,17.26,7.57,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4295,Pineapple - With Nuts,Breakfast,Vegan,101.67,18.04,2.4,1.0,4.42,111.27,148.21,18.09,1.6,42.22,2.7,54.69,89.36,80.71,62.75,66.72,11.6,89.17,Fruit,No,All,,India,,synthetic_catalog+variant
4296,Pineapple - Classic,Snack,Vegan,96.47,23.39,0.81,1.01,1.14,333.18,196.42,15.4,11.05,18.9,69.03,108.47,14.58,32.83,68.58,6.55,64.37,112.91,Fruit,No,All,,India,,synthetic_catalog+variant
4297,Strawberry - Low Oil,Breakfast,Vegan,83.94,12.24,0.8,1.36,3.26,227.08,94.99,14.92,9.59,39.24,45.65,0.07,65.33,99.87,78.03,7.99,72.95,105.87,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4298,Strawberry - Mild,Snack,Vegan,78.4,9.04,1.17,0.66,2.63,152.05,178.57,13.35,2.5,77.18,35.44,56.92,18.62,97.17,42.07,76.45,17.43,13.63,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4299,Litchi - With Seeds,Breakfast,Vegan,47.58,24.16,1.31,0.19,5.6,123.69,185.4,3.07,3.91,56.83,2.41,4.99,26.7,71.95,31.61,71.65,0.22,44.76,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4300,Litchi - Low Oil,Snack,Vegan,46.86,8.12,0.77,0.59,5.72,142.04,230.15,4.51,6.71,27.3,1.58,82.06,8.6,36.59,4.15,7.08,21.51,87.94,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4301,Jackfruit - Grilled,Breakfast,Vegan,42.81,9.64,2.14,0.11,1.95,361.95,169.56,10.49,12.09,29.02,4.12,86.89,70.29,73.1,98.2,52.03,47.24,26.25,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4302,Jackfruit - High Protein,Snack,Vegan,50.38,18.76,2.21,0.18,4.65,193.73,188.5,14.65,11.84,66.88,101.09,61.5,35.74,53.39,12.43,47.57,96.02,57.61,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4303,Chikoo (Sapota) - Classic,Breakfast,Vegan,68.59,20.23,1.14,0.9,3.58,159.1,20.09,1.98,13.87,86.16,56.85,72.71,54.94,35.17,53.02,27.14,70.71,50.1,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4304,Chikoo (Sapota) - Air-Fried,Snack,Vegan,114.63,9.72,0.73,0.74,2.45,181.5,241.5,10.94,5.56,98.17,9.86,99.17,31.17,35.23,99.14,89.13,102.73,72.45,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4305,Custard Apple (Sitaphal) - Low Salt,Breakfast,Vegan,96.16,13.79,2.33,0.62,5.87,68.54,127.22,15.97,4.47,31.37,83.25,76.97,99.58,52.39,89.35,89.56,38.85,6.79,Fruit,Yes,Monsoon,,India,,synthetic_catalog+variant
4306,Custard Apple (Sitaphal) - Low Salt,Snack,Vegan,89.05,25.46,1.5,0.34,2.13,207.95,223.7,7.92,17.18,92.11,58.22,105.17,80.95,28.39,67.28,13.27,67.35,105.33,Fruit,Yes,Monsoon,,India,,synthetic_catalog+variant
4307,Peach - Homestyle,Breakfast,Vegan,88.53,11.02,0.84,1.02,5.91,145.71,118.83,5.19,8.91,1.42,80.44,46.47,20.87,20.07,29.89,69.25,3.54,73.47,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4308,Peach - Classic,Snack,Vegan,47.28,17.57,0.85,0.41,1.33,90.3,76.58,4.43,3.13,60.56,68.76,23.06,37.73,49.24,28.59,98.2,20.36,42.82,Fruit,Yes,Summer,,India,,synthetic_catalog+variant
4309,Pear - Low Oil,Breakfast,Vegan,89.69,22.72,1.2,0.39,4.54,57.14,118.43,9.39,10.28,39.04,76.77,52.47,61.83,87.55,12.54,26.93,13.56,34.98,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
4310,Pear - With Salad,Snack,Vegan,112.82,14.1,0.27,0.53,2.74,14.52,155.96,0.37,0.29,65.7,83.42,13.77,86.0,97.19,29.66,76.98,38.99,67.77,Fruit,Yes,Winter,,India,,synthetic_catalog+variant
