food_id,food_name,meal_type,diet_type,calories_kcal,carbohydrates_g,protein_g,fat_g,fiber_g,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B12,vitamin_C,vitamin_D,vitamin_E,vitamin_K,vitamin_H
1073,Rice and Dal,Lunch,Veg,145,0.0,33.45,23.84,3.34,86.31,92.58,0.54,4.18,22.87,49.93,13.49,20.04,47.43,40.03,46.66,36.45,24.08
1074,Vegetable Soup,Dinner,Veg,158,0.0,27.35,17.24,8.27,343.36,48.65,3.85,2.67,22.75,60.33,74.74,30.1,41.52,72.73,49.05,10.51,64.1
1075,Chapati with Curry,Lunch,Veg,176,5.39,32.9,2.54,5.57,330.78,101.44,4.18,3.19,21.37,36.09,49.41,80.32,64.57,21.45,54.98,53.95,33.64
1076,Fruit Salad,Breakfast,Veg,309,54.48,19.15,1.61,1.51,42.88,51.18,7.07,1.46,81.45,80.83,15.85,70.27,26.99,5.91,73.88,42.38,59.6
1077,Rice and Dal,Lunch,Veg,170,0.0,28.08,12.92,7.43,309.12,55.66,2.59,2.7,74.85,75.89,17.1,64.8,29.32,15.31,26.0,76.09,24.72
1078,Grilled Chicken,Lunch,Non-Veg,181,0.0,21.22,22.74,3.81,210.05,42.36,1.21,3.11,46.47,3.24,2.07,5.89,47.37,58.34,78.14,88.33,71.58
1079,Grilled Chicken,Lunch,Non-Veg,371,35.42,13.23,19.6,1.07,226.44,91.66,6.09,3.67,25.94,18.63,29.11,3.82,76.48,31.75,59.4,8.07,68.65
1080,Oats Porridge,Breakfast,Veg,264,0.0,29.15,16.95,13.19,106.09,89.77,3.2,1.91,14.46,16.14,11.89,43.71,44.08,87.74,15.71,9.41,55.82
1081,Oats Porridge,Breakfast,Veg,181,0.0,30.36,22.92,10.24,48.26,89.06,1.91,3.34,69.85,74.82,39.85,85.01,76.22,26.4,88.38,56.88,6.66
1082,Vegetable Biryani,Lunch,Veg,268,17.55,5.89,19.36,1.76,229.02,66.57,7.0,4.64,46.27,43.25,39.71,88.53,3.93,73.81,17.45,62.76,51.36
1083,Egg Omelette,Dinner,Non-Veg,218,0.0,34.83,23.37,12.86,340.42,32.91,1.94,4.76,68.4,74.9,4.81,72.38,15.29,9.88,26.77,23.28,30.07
1084,Chapati with Curry,Lunch,Veg,317,22.73,20.65,15.94,2.79,113.05,55.29,6.46,1.01,75.23,16.58,34.95,6.42,71.4,83.85,72.18,8.6,27.61
1085,Dosa,Breakfast,Veg,113,0.0,20.83,20.5,10.4,239.39,39.78,4.11,1.47,76.45,52.73,7.02,62.19,24.15,70.74,63.45,42.33,23.84
1086,Vegetable Biryani,Lunch,Veg,412,45.25,27.15,13.6,2.89,122.13,114.96,4.55,2.2,85.75,13.28,43.25,81.85,26.85,70.17,76.43,58.03,63.92
1087,Vegetable Biryani,Lunch,Veg,265,2.88,29.06,15.25,14.21,61.44,20.99,6.28,0.99,32.2,16.67,80.61,83.61,87.0,21.55,74.28,72.32,27.82
1088,Vegetable Soup,Dinner,Veg,419,39.63,18.77,20.6,2.9,121.49,30.49,7.22,1.28,64.36,49.11,31.33,27.9,76.62,68.07,73.96,81.29,37.28
1089,Dosa,Breakfast,Veg,369,43.78,34.41,6.25,4.83,112.94,36.0,3.31,1.67,60.5,9.14,40.61,14.91,79.98,46.04,24.78,31.77,17.38
1090,Fish Curry,Dinner,Non-Veg,212,16.55,8.41,12.46,8.52,314.09,103.34,2.09,1.78,78.49,81.6,32.26,13.24,38.41,50.15,48.94,40.88,22.54
1091,Vegetable Soup,Dinner,Veg,360,38.82,24.47,11.87,10.11,149.16,110.45,5.18,2.89,27.44,66.31,79.23,64.26,7.02,46.98,75.78,10.52,43.84
1092,Dosa,Breakfast,Veg,203,29.16,2.69,8.4,8.3,282.36,22.09,7.55,1.86,39.33,46.56,11.84,77.97,16.27,11.55,49.87,15.94,38.71
1093,Oats Porridge,Breakfast,Veg,180,0.0,32.53,22.19,11.29,204.43,19.79,1.16,3.77,21.1,49.42,5.6,3.88,47.12,49.04,10.11,50.85,41.72
1094,Vegetable Biryani,Lunch,Veg,148,0.0,28.04,5.6,1.88,340.61,36.14,2.85,1.17,39.89,83.68,88.26,7.64,39.67,51.54,37.53,15.87,67.54
1095,Vegetable Upma,Breakfast,Veg,149,0.0,31.3,11.45,13.74,97.91,28.98,7.07,0.88,28.66,59.52,16.3,56.95,42.04,55.55,48.9,89.4,47.58
1096,Egg Omelette,Dinner,Non-Veg,370,67.28,5.47,8.78,3.37,336.78,35.22,4.35,1.05,77.42,0.57,6.64,49.57,75.67,75.64,70.73,70.88,71.99
1097,Curd Rice,Lunch,Veg,442,42.87,17.66,22.21,12.79,37.81,62.15,6.03,3.91,12.25,3.35,30.21,30.0,62.12,39.04,61.73,28.06,44.01
1098,Rice and Dal,Lunch,Veg,260,41.66,16.23,3.16,2.85,74.46,48.3,6.58,1.24,8.37,55.65,31.89,69.61,84.59,46.3,9.89,10.02,53.51
1099,Vegetable Upma,Breakfast,Veg,208,0.0,7.38,22.2,10.93,164.13,55.61,7.45,1.99,83.25,30.58,36.04,62.67,15.4,4.05,21.68,73.75,76.94
1100,Egg Omelette,Dinner,Non-Veg,450,97.13,3.42,5.31,2.68,343.66,107.21,2.76,3.2,64.79,59.64,57.23,73.35,48.21,23.38,82.28,33.85,33.13
1101,Grilled Chicken,Lunch,Non-Veg,406,71.95,9.57,8.88,12.14,33.45,111.7,1.69,1.89,54.01,4.53,35.15,34.66,78.35,89.48,36.21,68.7,41.32
1102,Grilled Chicken,Lunch,Non-Veg,265,11.05,25.66,13.13,14.9,134.7,112.33,0.57,1.33,79.54,80.93,71.56,51.74,4.19,26.75,13.16,33.28,36.22
1103,Vegetable Upma,Breakfast,Veg,406,54.37,24.63,10.0,13.79,76.94,61.18,6.42,3.55,7.99,61.33,13.22,0.41,30.36,0.84,81.35,70.5,23.94
1104,Idli,Breakfast,Veg,280,19.51,20.27,13.43,3.5,136.69,74.75,3.73,0.78,36.14,64.32,38.31,17.53,26.79,2.95,37.61,50.98,55.94
1105,Fish Curry,Dinner,Non-Veg,339,31.39,7.48,20.39,6.29,20.23,29.48,4.38,0.47,40.15,53.69,39.56,20.5,8.66,33.58,76.73,79.86,37.07
1106,Curd Rice,Lunch,Veg,126,0.0,5.5,15.64,11.22,73.66,24.7,4.29,1.91,73.84,65.74,66.94,44.03,56.09,23.19,35.17,35.78,2.47
1107,Grilled Chicken,Lunch,Non-Veg,136,1.96,2.2,13.26,3.54,130.05,107.59,3.33,0.62,84.27,33.88,51.06,3.14,79.87,62.47,29.67,75.17,52.29
1108,Paneer Curry,Dinner,Veg,213,24.5,22.77,2.66,9.87,40.5,80.11,6.87,2.37,67.54,80.82,9.5,79.34,85.1,63.03,67.53,71.38,36.79
1109,Egg Omelette,Dinner,Non-Veg,352,34.27,18.0,15.88,12.01,239.22,116.79,5.75,4.89,76.91,71.96,87.33,20.81,16.53,4.19,56.17,70.12,1.34
1110,Fruit Salad,Breakfast,Veg,434,32.92,19.69,24.84,5.8,44.76,91.28,0.84,3.15,76.12,18.48,77.12,63.81,58.75,44.72,32.61,15.01,21.41
1111,Dosa,Breakfast,Veg,405,69.32,13.57,8.16,13.07,299.52,20.12,2.17,0.4,1.72,77.88,3.06,80.56,72.02,22.27,85.98,35.27,31.55
1112,Curd Rice,Lunch,Veg,213,3.2,10.32,17.66,2.56,102.06,43.96,2.27,1.65,51.32,64.02,67.36,65.14,52.01,62.37,83.69,78.5,38.21
1113,Fish Curry,Dinner,Non-Veg,204,0.0,9.51,23.16,14.75,80.44,10.17,4.72,2.04,7.67,25.36,20.45,58.29,1.02,59.86,17.72,32.21,53.63
1114,Curd Rice,Lunch,Veg,223,0.0,33.04,18.76,10.94,308.98,95.8,5.58,3.44,53.69,51.38,32.67,18.4,51.74,37.9,89.91,67.51,82.99
1115,Idli,Breakfast,Veg,160,0.0,31.24,17.97,14.26,227.93,61.53,6.71,3.77,80.59,76.45,52.47,1.71,83.08,26.95,55.45,75.24,80.85
1116,Rice and Dal,Lunch,Veg,333,30.26,6.8,20.53,12.88,75.45,98.73,3.73,2.02,75.82,59.04,20.17,5.9,39.55,59.96,59.63,82.48,63.79
1117,Vegetable Khichdi,Dinner,Veg,298,9.98,9.98,24.24,12.16,294.96,49.87,2.84,4.43,25.04,54.57,25.84,70.5,77.71,65.06,67.96,12.24,89.6
1118,Vegetable Biryani,Lunch,Veg,84,0.0,21.07,19.72,1.17,241.95,38.56,6.94,0.7,26.02,52.4,88.14,35.65,21.13,52.9,73.45,54.69,17.81
1119,Idli,Breakfast,Veg,220,18.7,24.89,5.07,2.28,103.51,95.52,2.29,4.48,60.77,77.92,8.85,51.59,31.74,33.91,81.69,36.54,71.6
1120,Curd Rice,Lunch,Veg,425,48.48,34.71,10.25,10.79,331.01,109.07,1.03,2.65,16.74,67.35,0.13,41.54,2.73,54.25,7.48,13.66,4.84
1121,Vegetable Upma,Breakfast,Veg,341,29.32,19.03,16.4,8.97,90.25,58.29,2.7,1.29,35.23,24.45,35.06,53.64,26.53,13.47,4.45,64.11,53.58
1122,Oats Porridge,Breakfast,Veg,287,45.73,18.06,3.54,14.36,221.58,83.89,4.91,2.34,59.19,70.09,41.92,21.5,4.93,31.34,12.18,81.96,37.21
1123,Grilled Chicken,Lunch,Non-Veg,111,0.0,30.63,5.93,2.28,215.38,16.82,1.86,0.87,72.8,83.94,62.73,25.88,25.13,36.0,72.13,45.96,71.14
1124,Dosa,Breakfast,Veg,163,0.0,21.39,10.25,4.48,30.32,12.26,6.63,2.24,88.8,8.67,35.57,75.22,68.53,11.74,24.2,52.22,11.78
1125,Vegetable Biryani,Lunch,Veg,222,33.41,12.12,4.43,9.0,101.42,85.16,0.93,0.78,6.62,89.9,29.38,67.97,31.63,37.76,14.74,45.24,26.47
1126,Egg Omelette,Dinner,Non-Veg,357,49.7,20.92,8.28,6.84,64.43,107.87,5.06,1.31,87.41,62.04,16.45,36.36,5.91,56.38,40.42,1.08,2.61
1127,Curd Rice,Lunch,Veg,376,42.14,3.19,21.63,9.61,115.49,86.24,2.49,4.76,20.49,10.49,66.23,34.05,39.27,63.61,36.95,28.38,15.33
1128,Grilled Chicken,Lunch,Non-Veg,145,18.23,9.29,3.88,12.86,105.3,70.65,4.69,2.7,10.09,56.37,47.59,72.74,35.17,25.84,49.55,10.76,74.29
1129,Vegetable Upma,Breakfast,Veg,168,30.66,2.84,3.78,14.85,111.54,36.67,1.22,0.58,22.2,74.25,20.13,61.15,61.89,61.22,24.51,28.26,34.55
1130,Fruit Salad,Breakfast,Veg,92,0.0,32.36,3.69,10.36,308.17,87.3,5.68,3.33,48.11,18.52,31.69,45.3,6.73,27.45,2.24,53.4,87.29
1131,Oats Porridge,Breakfast,Veg,303,34.6,29.25,5.29,9.54,275.3,34.37,4.01,2.8,79.07,81.13,10.47,32.08,76.32,74.01,31.36,36.88,40.99
1132,Egg Omelette,Dinner,Non-Veg,442,72.65,23.56,6.35,7.0,24.36,42.73,7.24,0.79,88.73,66.87,49.14,8.84,15.76,61.42,89.24,35.26,25.82
1133,Egg Omelette,Dinner,Non-Veg,228,2.85,32.39,9.67,11.58,136.38,74.94,7.89,3.52,67.73,10.61,89.2,35.55,63.85,63.26,31.85,14.79,42.05
1134,Vegetable Khichdi,Dinner,Veg,229,10.51,2.53,19.65,6.15,188.28,94.64,2.5,3.08,0.83,59.36,24.92,56.41,10.22,27.09,16.9,56.92,68.35
1135,Vegetable Upma,Breakfast,Veg,259,15.61,29.81,8.59,13.53,186.85,72.23,1.23,3.42,12.3,76.79,20.97,67.49,0.62,16.65,3.77,29.49,1.75
1136,Vegetable Khichdi,Dinner,Veg,420,37.63,27.75,17.61,1.73,178.02,12.32,3.09,2.76,27.54,9.14,41.49,67.47,85.55,58.8,70.35,73.89,81.62
1137,Vegetable Khichdi,Dinner,Veg,161,4.75,18.35,7.62,2.77,348.1,58.69,7.63,1.69,24.31,77.37,42.52,4.7,42.33,11.07,72.56,79.94,76.45
1138,Fish Curry,Dinner,Non-Veg,231,0.0,20.11,18.74,8.5,118.66,29.02,2.07,2.8,47.51,62.8,70.9,66.11,34.71,28.05,21.46,89.0,30.06
1139,Vegetable Biryani,Lunch,Veg,235,19.24,14.85,10.96,9.37,264.44,22.76,4.88,3.4,21.15,4.2,49.82,54.4,24.05,53.6,54.13,72.25,87.88
1140,Vegetable Upma,Breakfast,Veg,212,0.0,27.49,22.13,1.87,243.98,62.7,4.84,4.19,70.67,32.93,82.48,1.06,75.02,24.27,77.34,26.67,57.69
1141,Grilled Chicken,Lunch,Non-Veg,136,0.0,4.45,20.62,6.28,153.8,46.76,0.82,1.1,76.7,49.51,75.29,55.87,35.12,32.09,54.37,36.01,25.75
1142,Vegetable Upma,Breakfast,Veg,390,47.11,8.83,18.47,12.4,79.89,89.02,0.73,4.65,22.05,27.49,36.4,73.64,9.6,15.63,16.14,10.05,79.54
1143,Vegetable Upma,Breakfast,Veg,372,49.52,25.16,8.14,8.21,144.67,116.85,6.75,0.99,15.58,15.56,80.0,69.9,77.43,13.02,0.97,46.46,45.71
1144,Vegetable Khichdi,Dinner,Veg,425,78.79,23.05,1.96,9.56,202.75,31.63,4.4,3.48,79.5,16.51,63.83,33.68,57.23,65.82,86.02,68.5,35.35
1145,Paneer Curry,Dinner,Veg,146,0.0,15.39,24.63,8.03,149.3,14.46,2.11,2.92,88.77,9.91,44.66,66.03,88.62,46.09,9.11,35.9,49.15
1146,Oats Porridge,Breakfast,Veg,442,69.76,4.49,16.11,3.18,76.09,66.19,6.89,2.99,26.12,25.58,34.95,57.79,29.28,50.13,4.55,41.56,4.29
1147,Fish Curry,Dinner,Non-Veg,411,46.27,3.69,23.46,14.94,226.44,20.61,5.6,0.4,65.79,86.51,41.38,80.67,60.67,75.21,5.0,21.55,1.92
1148,Grilled Chicken,Lunch,Non-Veg,331,70.0,8.32,1.97,4.11,70.01,48.89,4.6,4.52,40.37,59.59,61.11,39.2,22.24,33.25,21.42,46.8,89.02
1149,Fish Curry,Dinner,Non-Veg,267,16.94,24.61,11.2,14.02,273.58,37.23,3.91,4.16,36.47,4.85,88.35,72.94,75.15,13.23,26.98,51.38,15.89
1150,Chapati with Curry,Lunch,Veg,264,0.0,19.69,24.05,9.67,232.27,49.96,3.08,2.09,44.25,26.35,47.99,74.4,81.93,88.48,72.39,13.76,8.23
1151,Idli,Breakfast,Veg,438,41.97,34.21,14.81,6.79,85.41,113.59,7.61,2.28,32.76,52.32,37.07,12.77,41.01,23.66,67.98,42.71,76.23
1152,Vegetable Upma,Breakfast,Veg,369,66.8,5.74,8.76,7.98,104.51,13.25,4.8,1.24,21.77,37.26,3.92,22.17,22.99,28.37,85.43,4.66,30.46
1153,Vegetable Upma,Breakfast,Veg,388,42.67,7.98,20.6,6.62,98.75,72.96,3.13,2.95,1.67,32.89,40.21,52.9,4.3,10.31,78.59,24.35,17.81
1154,Fruit Salad,Breakfast,Veg,213,8.92,19.08,11.22,4.31,269.66,15.79,2.49,0.78,22.61,41.61,47.44,49.97,38.03,18.28,28.87,46.7,56.25
1155,Curd Rice,Lunch,Veg,190,0.0,14.4,20.95,3.54,188.35,12.43,3.76,0.59,70.8,63.77,31.02,15.07,83.48,8.81,38.18,34.81,52.36
1156,Dosa,Breakfast,Veg,200,26.25,20.02,1.66,10.89,317.97,16.19,1.01,0.49,62.19,77.11,36.26,87.44,22.12,67.28,30.81,27.74,89.1
1157,Curd Rice,Lunch,Veg,120,0.0,23.57,18.79,6.36,27.13,98.13,4.59,4.69,41.58,19.7,25.3,72.63,3.67,88.44,50.92,36.3,22.55
1158,Vegetable Upma,Breakfast,Veg,215,18.79,3.66,13.91,9.01,290.41,82.04,4.73,2.89,61.33,18.8,65.51,54.97,15.79,10.6,21.7,1.25,34.24
1159,Grilled Chicken,Lunch,Non-Veg,390,11.23,33.89,23.28,13.18,186.16,15.33,3.63,4.41,0.67,25.83,17.65,1.74,73.71,48.68,46.67,67.06,86.63
1160,Oats Porridge,Breakfast,Veg,122,0.0,29.26,15.69,4.87,325.47,23.79,1.25,0.4,81.39,39.5,25.55,77.9,65.64,83.09,7.32,7.27,2.94
1161,Grilled Chicken,Lunch,Non-Veg,289,33.64,19.01,8.71,14.7,249.7,22.12,0.89,0.84,72.32,4.99,11.01,34.7,24.37,38.54,0.44,8.62,78.39
1162,Oats Porridge,Breakfast,Veg,299,0.15,25.66,21.75,9.26,215.72,58.15,6.9,0.88,29.01,2.27,80.48,4.44,71.43,14.02,37.84,48.94,76.07
1163,Vegetable Biryani,Lunch,Veg,176,0.0,30.23,22.97,7.75,169.13,58.32,7.45,4.36,3.88,52.28,16.19,52.88,15.67,88.35,68.88,41.05,16.54
1164,Paneer Curry,Dinner,Veg,118,0.0,34.17,6.86,4.34,156.46,17.07,1.31,3.2,84.66,76.09,30.11,82.82,31.7,70.83,12.13,49.68,46.24
1165,Egg Omelette,Dinner,Non-Veg,285,48.01,6.57,7.41,6.17,50.12,20.2,6.02,0.57,16.42,13.76,54.6,29.42,39.34,78.58,81.75,27.66,89.71
1166,Vegetable Biryani,Lunch,Veg,284,12.17,30.21,12.72,7.51,41.81,100.16,4.7,1.69,76.72,53.44,14.44,60.86,58.87,72.57,17.17,77.43,1.25
1167,Oats Porridge,Breakfast,Veg,229,0.0,33.93,19.65,7.82,101.29,113.46,4.22,2.06,62.72,30.59,76.93,12.5,37.53,78.68,33.39,23.85,89.01
1168,Vegetable Upma,Breakfast,Veg,383,66.92,19.18,4.29,14.86,58.94,59.56,4.47,3.79,57.46,75.46,20.7,88.32,31.45,2.26,49.92,70.14,33.31
1169,Dosa,Breakfast,Veg,84,0.0,2.6,10.06,6.3,293.3,110.97,5.16,2.75,16.29,61.63,5.44,46.41,61.13,19.19,0.95,30.56,67.39
1170,Paneer Curry,Dinner,Veg,181,0.0,33.77,19.54,14.59,34.11,22.39,7.46,2.56,13.58,22.64,70.39,65.45,46.09,30.8,40.55,89.0,53.89
1171,Vegetable Khichdi,Dinner,Veg,267,21.6,30.21,6.64,7.1,36.91,62.51,4.16,2.58,34.58,17.5,7.67,81.19,78.72,18.3,47.51,4.96,17.13
1172,Vegetable Upma,Breakfast,Veg,278,5.79,23.32,17.95,4.23,249.11,108.57,1.84,2.87,26.93,32.38,22.09,80.65,70.57,0.78,88.86,61.36,18.61
1173,Vegetable Biryani,Lunch,Veg,231,4.25,31.41,9.82,6.96,101.52,106.81,3.53,1.04,79.15,55.84,66.81,62.77,20.67,80.91,1.2,74.26,49.55
1174,Vegetable Khichdi,Dinner,Veg,162,7.55,12.56,9.06,11.75,214.4,106.0,3.76,2.71,14.14,12.92,20.38,59.26,29.18,26.7,41.3,8.38,74.03
1175,Curd Rice,Lunch,Veg,283,29.16,29.31,5.46,3.92,308.38,36.55,3.04,0.42,9.33,21.98,11.83,7.73,46.83,33.85,42.53,35.4,34.32
1176,Dosa,Breakfast,Veg,435,76.21,9.7,10.15,8.43,186.43,73.25,2.67,2.26,13.63,2.3,57.66,58.94,49.66,26.6,35.72,14.29,65.18
1177,Egg Omelette,Dinner,Non-Veg,450,85.74,21.99,2.12,3.53,114.71,11.41,6.59,2.1,41.07,74.81,78.16,11.06,32.09,11.5,43.58,85.39,89.73
1178,Fish Curry,Dinner,Non-Veg,268,29.06,27.75,4.53,6.08,199.32,33.47,4.61,1.16,10.79,81.86,46.19,64.91,89.22,44.02,18.53,65.28,66.25
1179,Vegetable Upma,Breakfast,Veg,159,0.0,29.98,24.22,10.24,262.52,116.24,2.53,1.16,59.55,85.56,41.04,77.38,10.04,8.54,73.51,69.79,31.44
1180,Vegetable Soup,Dinner,Veg,301,22.91,10.69,18.51,4.93,39.46,40.24,4.66,3.74,15.7,68.1,86.47,72.46,22.01,6.47,2.59,89.29,60.64
1181,Vegetable Khichdi,Dinner,Veg,156,0.0,27.97,12.11,1.4,128.2,82.15,4.56,2.03,35.22,19.39,33.45,72.98,81.97,50.73,81.72,26.51,26.08
1182,Oats Porridge,Breakfast,Veg,252,2.91,32.95,12.06,7.63,195.67,63.17,4.53,3.02,21.41,9.72,3.9,63.64,84.71,7.13,76.77,31.88,58.09
1183,Dosa,Breakfast,Veg,126,0.0,28.85,1.69,13.33,61.98,64.85,0.62,1.18,12.61,15.67,4.42,64.85,79.75,14.62,16.49,51.76,66.29
1184,Vegetable Soup,Dinner,Veg,233,0.0,34.91,21.5,13.1,115.16,102.42,2.96,4.69,38.68,5.6,8.27,41.15,34.98,28.41,13.52,83.06,3.47
1185,Vegetable Soup,Dinner,Veg,276,39.87,13.29,7.04,10.26,313.52,26.33,4.71,1.56,77.38,77.06,52.74,85.65,31.12,45.65,70.29,17.67,4.43
1186,Fish Curry,Dinner,Non-Veg,195,0.0,9.25,18.32,6.31,99.64,117.42,1.98,2.17,45.46,80.79,58.59,44.49,32.16,79.93,79.08,55.14,25.22
1187,Dosa,Breakfast,Veg,332,53.72,15.11,6.3,11.92,243.5,70.17,0.65,4.43,1.68,65.45,56.18,19.6,79.58,51.34,38.4,30.18,61.87
1188,Egg Omelette,Dinner,Non-Veg,340,12.67,20.56,23.01,14.92,221.91,103.48,3.97,1.97,41.91,81.45,19.61,44.13,51.73,30.7,65.0,51.07,6.82
1189,Rice and Dal,Lunch,Veg,247,28.09,25.4,3.67,3.57,78.0,100.77,7.78,2.17,25.04,75.23,15.65,18.67,52.13,58.52,8.54,84.31,1.84
1190,Vegetable Upma,Breakfast,Veg,409,59.64,3.71,17.29,14.95,59.44,110.08,7.35,2.71,36.38,57.84,10.64,76.19,45.16,11.46,67.45,26.66,75.76
1191,Fruit Salad,Breakfast,Veg,284,50.73,16.04,1.88,10.13,257.47,81.96,1.78,2.55,83.41,77.44,6.6,12.18,64.68,83.0,33.62,88.28,6.07
1192,Vegetable Soup,Dinner,Veg,276,10.74,25.07,14.75,10.86,320.05,12.47,7.14,0.87,55.72,85.11,31.91,89.17,43.86,35.87,37.27,7.32,42.12
1193,Vegetable Upma,Breakfast,Veg,272,26.42,17.55,10.68,6.72,211.83,39.93,6.02,3.04,4.52,50.4,64.57,75.22,2.15,61.09,29.81,86.86,25.25
1194,Curd Rice,Lunch,Veg,438,67.97,34.2,3.26,12.88,310.51,94.0,2.25,3.94,49.37,39.91,43.19,14.77,65.96,34.41,79.85,77.38,84.33
1195,Fish Curry,Dinner,Non-Veg,308,0.0,32.9,20.3,14.65,143.49,109.64,0.51,2.64,25.27,19.89,68.95,88.64,19.75,12.8,26.11,18.87,6.54
1196,Grilled Chicken,Lunch,Non-Veg,407,38.79,24.71,17.0,5.44,232.75,95.11,5.77,3.68,41.98,17.3,83.58,78.87,8.2,45.87,63.74,59.48,57.72
1197,Oats Porridge,Breakfast,Veg,175,15.72,12.37,6.96,5.5,30.49,59.55,1.48,3.48,29.64,77.65,13.18,83.37,49.68,63.2,39.76,23.65,62.68
1198,Dosa,Breakfast,Veg,200,7.1,10.75,14.29,3.41,329.42,46.78,7.01,3.43,89.77,54.1,70.21,29.54,45.74,52.68,22.45,68.49,62.43
1199,Oats Porridge,Breakfast,Veg,400,77.66,4.77,7.81,11.63,277.83,49.03,0.53,1.9,82.33,69.37,66.37,43.92,4.89,23.84,30.04,50.8,44.54
1200,Grilled Chicken,Lunch,Non-Veg,80,0.0,27.13,3.56,2.8,190.37,101.52,5.72,0.72,54.18,85.15,43.26,83.12,37.43,73.83,68.02,19.98,21.0
